db,table,production,table_type,refresh_schedule
kinesisstats_history,osDEcoDrivingEventHardAcceleration,false,kinesisstats_history,12
kinesisstats_history,osDEcoDrivingEventOverspeed,false,kinesisstats_history,12
kinesisstats_history,osDEcoDrivingEventWearFreeBraking,false,kinesisstats_history,12
kinesisstats_history,osDEcuBatteryVoltage,false,kinesisstats_history,12
kinesisstats_history,osDEcuComponentId,false,kinesisstats_history,12
kinesisstats_history,osDEcuFuelLevelMillipercent,false,kinesisstats_history,12
kinesisstats_history,osDEcuHistoryTotalRunTimeSec,false,kinesisstats_history,12
kinesisstats_history,osDEcuSoftwareId,false,kinesisstats_history,12
kinesisstats_history,osDEdgeSpeedLimit,false,kinesisstats_history,12
kinesisstats_history,osDEdgeSpeedLimitV2,false,kinesisstats_history,12
kinesisstats_history,osDEldEngineMilliknotsDebugOnly,false,kinesisstats_history,12
kinesisstats_history,osDEldEvent,false,kinesisstats_history,12
kinesisstats_history,osDEldOdometerLatestExpired,false,kinesisstats_history,12
kinesisstats_history,osDEldOdometerMeters,false,kinesisstats_history,3
kinesisstats_history,osDEngineActivity,false,kinesisstats_history,3
kinesisstats_history,osDEngineActivityMethod,false,kinesisstats_history,3
kinesisstats_history,osDEngineFault,false,kinesisstats_history,3
kinesisstats_history,osDEngineGauge,true,kinesisstats_history,3
kinesisstats_history,osDEngineImmobilizer,false,kinesisstats_history,12
kinesisstats_history,osDEngineMilliknots,false,kinesisstats_history,3
kinesisstats_history,osDEngineOilLevelDeciPercent,false,kinesisstats_history,3
kinesisstats_history,osDEngineOilTempMicroC,false,kinesisstats_history,12
kinesisstats_history,osDEngineRpm,false,kinesisstats_history,12
kinesisstats_history,osDEngineSeconds,false,kinesisstats_history,3
kinesisstats_history,osDEngineState,true,kinesisstats_history,1
kinesisstats_history,osDEngineStateLogOnly,false,kinesisstats_history,3
kinesisstats_history,osDEngineTotalFuelUsedMilliLiters,false,kinesisstats_history,3
kinesisstats_history,osDEngineTotalIdleFuelUsedMilliLiters,false,kinesisstats_history,12
kinesisstats_history,osDEngineTotalIdleTimeMinutes,false,kinesisstats_history,12
kinesisstats_history,osDEquipmentActivity,false,kinesisstats_history,12
kinesisstats_history,osDEquipmentActivityInputDebug,false,kinesisstats_history,12
kinesisstats_history,osDEquipmentRPMProductivitySeconds,false,kinesisstats_history,12
kinesisstats_history,osDEv24VoltDcDcInverterCurrentMilliAmps,false,kinesisstats_history,3
kinesisstats_history,osDEvAverageCellTemperatureMilliCelsius,false,kinesisstats_history,3
kinesisstats_history,osDEvBatteryEqualizationState,false,kinesisstats_history,12
kinesisstats_history,osDEvBatteryLifetimeDischargeAmpHours,false,kinesisstats_history,12
kinesisstats_history,osDEvBatteryTechnologyType,false,kinesisstats_history,12
kinesisstats_history,osDEvBatteryTotalCapacityMilliampHour,false,kinesisstats_history,12
kinesisstats_history,osDEvBatteryWaterLevelState,false,kinesisstats_history,12
kinesisstats_history,osDEvChargerMilliAmp,false,kinesisstats_history,3
kinesisstats_history,osDEvChargerMilliVolt,false,kinesisstats_history,3
kinesisstats_history,osDEvChargingEnergyMicroWh,false,kinesisstats_history,12
kinesisstats_history,osDEvChargingErrorStatus,false,kinesisstats_history,3
kinesisstats_history,osDEvChargingStatus,true,kinesisstats_history,3
kinesisstats_history,osDEvChargingType,false,kinesisstats_history,3
kinesisstats_history,osDEvDistanceDrivenOnElectricPowerKm,false,kinesisstats_history,12
kinesisstats_history,osDEvDistanceDrivenOnElectricPowerMeters,false,kinesisstats_history,12
kinesisstats_history,osDEvEnergyConsumedMicroWh,false,kinesisstats_history,12
kinesisstats_history,osDEvHighCapacityBatteryMilliAmp,false,kinesisstats_history,3
kinesisstats_history,osDEvHighCapacityBatteryMilliVolt,false,kinesisstats_history,3
kinesisstats_history,osDEvHighCapacityBatteryRemainingEnergyWh,false,kinesisstats_history,12
kinesisstats_history,osDEvHighCapacityBatteryStateOfHealthMilliPercent,false,kinesisstats_history,3
kinesisstats_history,osDEvInstantaneousPowerWatts,false,kinesisstats_history,12
kinesisstats_history,osDEvLastChargeAcWallEnergyConsumedWh,false,kinesisstats_history,3
kinesisstats_history,osDEvMaxAllowedStateOfChargeMilliPercent,false,kinesisstats_history,3
kinesisstats_history,osDEvMaxCellTemperatureMilliCelsius,false,kinesisstats_history,3
kinesisstats_history,osDEvMinAllowedStateOfChargeMilliPercent,false,kinesisstats_history,3
kinesisstats_history,osDEvMinCellTemperatureMilliCelsius,false,kinesisstats_history,3
kinesisstats_history,osDEvRawStateOfChargeMillipercent,false,kinesisstats_history,12
kinesisstats_history,osDEvTotalEnergyRegeneratedWhileDrivingMicroWh,false,kinesisstats_history,12
kinesisstats_history,osDEvUsableStateOfChargeMilliPercent,true,kinesisstats_history,3
kinesisstats_history,osDEventBasedRecordingSafetyEventsForClip,false,kinesisstats_history,12
kinesisstats_history,osDExhaustGasPressurePa,false,kinesisstats_history,12
kinesisstats_history,osDExternalBrakeRequestReason,false,kinesisstats_history,12
kinesisstats_history,osDFSMTransition,false,kinesisstats_history,12
kinesisstats_history,osDFalkoConnected,false,kinesisstats_history,12
kinesisstats_history,osDFillEvent,false,kinesisstats_history,12
kinesisstats_history,osDFillLevel,false,kinesisstats_history,12
kinesisstats_history,osDFillLevelChange,false,kinesisstats_history,12
kinesisstats_history,osDFillLevelSummary,false,kinesisstats_history,12
kinesisstats_history,osDFirmwareMetrics,false,kinesisstats_history,3
kinesisstats_history,osDFirmwareTripState,false,kinesisstats_history,12
kinesisstats_history,osDFluidLevel,false,kinesisstats_history,12
kinesisstats_history,osDForwardLaneImagerStatus,false,kinesisstats_history,3
kinesisstats_history,osDFreezeFrameReport,false,kinesisstats_history,12
kinesisstats_history,osDFuelConsumed,false,kinesisstats_history,12
kinesisstats_history,osDFuelConsumedDebug,false,kinesisstats_history,12
kinesisstats_history,osDFuelConsumedGaseous,true,kinesisstats_history,3
kinesisstats_history,osDFuelConsumptionRateMlPerHour,false,kinesisstats_history,3
kinesisstats_history,osDFuelDeliveryPressureKPa,false,kinesisstats_history,12
kinesisstats_history,osDFuelLevel1DeciPercent,false,kinesisstats_history,12
kinesisstats_history,osDFuelLevel2DeciPercent,false,kinesisstats_history,12
kinesisstats_history,osDFuelSensorResistorOhms,false,kinesisstats_history,12
kinesisstats_history,osDFuelType,false,kinesisstats_history,3
kinesisstats_history,osDFunctionalRequestForService01Pid0,false,kinesisstats_history,3
kinesisstats_history,osDFunctionalRequestForService01Pid0D,false,kinesisstats_history,3
kinesisstats_history,osDFunctionalRequestForService04,false,kinesisstats_history,3
kinesisstats_history,osDFunctionalRequestForService07,false,kinesisstats_history,3
kinesisstats_history,osDFunctionalRequestForService09Pid08,false,kinesisstats_history,3
kinesisstats_history,osDFunctionalRequestForService09Pid0B,false,kinesisstats_history,3
kinesisstats_history,osDGPSDataExtended,false,kinesisstats_history,12
kinesisstats_history,osDGRPCHubServerDeviceHeartbeat,false,kinesisstats_history,3
kinesisstats_history,osDGatewayMicroAccelEvent,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroBackendConnectivity,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroConfig,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroConfigUpdateAttempt,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroDiagnosticStatus,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroGPSInstrumentation,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroLogBatchStats,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroNetworkScan,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroOTA,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroResetReason,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroTotalSelfDischargeMicroAmpsH,false,kinesisstats_history,12
kinesisstats_history,osDGatewayMicroWifiScan,false,kinesisstats_history,12
kinesisstats_history,osDGatewayPlugged,false,kinesisstats_history,12
kinesisstats_history,osDGatewayUnplugged,false,kinesisstats_history,12
kinesisstats_history,osDGatewayUpgradeAttempt,false,kinesisstats_history,12
kinesisstats_history,osDGenericCameraCommandIssued,false,kinesisstats_history,12
kinesisstats_history,osDGenericProxyReadingsDebug,false,kinesisstats_history,12
kinesisstats_history,osDGeolocationRequest,false,kinesisstats_history,12
kinesisstats_history,osDGpsDistance,false,kinesisstats_history,3
kinesisstats_history,osDGpsHealth,false,kinesisstats_history,12
kinesisstats_history,osDGpsTimeToFirstFixMs,false,kinesisstats_history,12
kinesisstats_history,osDHEv1CrashDetectionRunning,false,kinesisstats_history,12
kinesisstats_history,osDHEv1HarshEventDetectionRunning,false,kinesisstats_history,3
kinesisstats_history,osDHEv2CrashDetectionRunning,false,kinesisstats_history,12
kinesisstats_history,osDHEv2HarshEventDetectionRunning,false,kinesisstats_history,12
kinesisstats_history,osDHealthStatus,false,kinesisstats_history,12
kinesisstats_history,osDHubServerDeviceHeartbeat,true,kinesisstats_history,3
kinesisstats_history,osDIMUModel,false,kinesisstats_history,12
kinesisstats_history,osDImmobilizerEvent,false,kinesisstats_history,12
kinesisstats_history,osDImuCalibrationReset,false,kinesisstats_history,3
kinesisstats_history,osDImuCalibrationStatus,false,kinesisstats_history,3
kinesisstats_history,osDImuGravityVector,false,kinesisstats_history,12
kinesisstats_history,osDImuGyroscopeBias,false,kinesisstats_history,12
kinesisstats_history,osDImuOrientation,false,kinesisstats_history,3
kinesisstats_history,osDImuShortTermGravity,false,kinesisstats_history,12
kinesisstats_history,osDImuYawAngle,false,kinesisstats_history,12
kinesisstats_history,osDInCabVoiceCommand,false,kinesisstats_history,12
kinesisstats_history,osDIncrementalCellularUsage,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle10Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle10Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle1Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle1Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle2Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle2Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle3Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle3Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle4Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle4Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle5Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle5Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle6Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle6Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle7Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle7Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle8Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle8Right,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle9Left,false,kinesisstats_history,12
kinesisstats_history,osDIndividualWheelEndHealthAxle9Right,false,kinesisstats_history,12
kinesisstats_history,osDIndustrialProtocolPollingDuration,false,kinesisstats_history,12
kinesisstats_history,osDIndustrialProtocolSuccessRate,false,kinesisstats_history,12
kinesisstats_history,osDInferredLocation,false,kinesisstats_history,12
kinesisstats_history,osDInputTriggerState,false,kinesisstats_history,12
kinesisstats_history,osDIntakeManifoldTemperatureMicroCelsius,false,kinesisstats_history,3
kinesisstats_history,osDInternalTestHybridEvSystemData,false,kinesisstats_history,12
kinesisstats_history,osDInternalTestOdometerMeters,false,kinesisstats_history,12
kinesisstats_history,osDInternalTestSeatbelt,false,kinesisstats_history,12
kinesisstats_history,osDInternalTestVinSpecificOdometerMeters,false,kinesisstats_history,12
kinesisstats_history,osDJ1699TestDetection,false,kinesisstats_history,12
kinesisstats_history,osDJ1708Can3BusAutodetectResult,false,kinesisstats_history,3
kinesisstats_history,osDJ1939A1DEFIAftertreatment1DieselExhaustFluidTemperature2Celsius,false,kinesisstats_history,12
kinesisstats_history,osDJ1939A1SCRSI1Aftertreatment1SCRConversionEfficiencyDeciPercent,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AEBS1AdvancedEmergencyBrakingSystemStateState,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AEBS1CollisionWarningLevelState,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AEBS1TimeToCollisionWithRelevantObjectCentiSeconds,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AEBS2DriverActivationDemandForAdvancedEmergencyBrakingSystemState,false,kinesisstats_history,3
kinesisstats_history,osDJ1939ASI1AftertreatmentThermalManagementStatus,false,kinesisstats_history,12
kinesisstats_history,osDJ1939ASSC1LaneKeepingAssistSystemState,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1FC1Aftertreatment1FuelRateCentiLPerHours,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1GPAftertreatment1DieselParticulateFilterIntakePressurePascals,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1GPAftertreatment1DieselParticulateFilterOutletPressurePascals,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1HI1Aftertreatment1HistoricalInformation1,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1IG1Aftertreatment1IntakePercentO2MicroPercent,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1IG1Aftertreatment1SelectiveCatalyticReductionIntakeNOxCentiPPM,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1IG2Aftertreatment1ExhaustTemperature1MicroCelsius,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1IGC2EngineExhaust1CorrectedNOxCentiPPM,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1IMGAftertreatment1DieselParticulateFilterDifferentialPressurePascals,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1IMGAftertreatment1DieselParticulateFilterIntermediateTemperatureMicroCelsius,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1OG1Aftertreatment1OutletNOxCentiPPM,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1OG1Aftertreatment1OutletPercentO2MicroPercent,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1OG2Aftertreatment1ExhaustTemperature3MicroCelsius,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1S1Aftertreatment1DieselParticulateFilterTimeSinceLastActiveRegenerationSeconds,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1S2Aftertreatment1DieselParticulateFilterTimeToNextActiveRegenerationSeconds,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1T1IAftertreatment1DieselExhaustFluidTankHeaterDeciPercent,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1T1IAftertreatment1DieselExhaustFluidTankLevelDeciPercent,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1T1IAftertreatment1DieselExhaustFluidTankTemperatureCelsius,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT1T1IAftertreatmentDieselExhaustFluidTankLowLevel,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT2IG1Aftertreatment2IntakePercentO2MicroPercent,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AT2IG1Aftertreatment2SelectiveCatalyticReductionIntakeNOxCentiPPM,false,kinesisstats_history,12
kinesisstats_history,osDJ1939ActualRetarderPercentTorque,false,kinesisstats_history,12
kinesisstats_history,osDJ1939AutoDetectExpired,false,kinesisstats_history,12
